GeoId,Geography,LEAID,Year,Iteration,DP05.2_33est,DP05.2_33moe,DP05.2_34est,DP05.2_34moe,DP05.2_34pct,DP05.2_34pctmoe,DP05.2_35est,DP05.2_35moe,DP05.2_35pct,DP05.2_35pctmoe,DP05.2_36est,DP05.2_36moe,DP05.2_36pct,DP05.2_36pctmoe,DP05.2_37est,DP05.2_37moe,DP05.2_37pct,DP05.2_37pctmoe,DP05.2_38est,DP05.2_38moe,DP05.2_38pct,DP05.2_38pctmoe,DP05.2_39est,DP05.2_39moe,DP05.2_39pct,DP05.2_39pctmoe,DP05.2_40est,DP05.2_40moe,DP05.2_40pct,DP05.2_40pctmoe,DP05.2_41est,DP05.2_41moe,DP05.2_41pct,DP05.2_41pctmoe,DP05.2_42est,DP05.2_42moe,DP05.2_42pct,DP05.2_42pctmoe,DP05.2_43est,DP05.2_43moe,DP05.2_43pct,DP05.2_43pctmoe,DP05.2_44est,DP05.2_44moe,DP05.2_44pct,DP05.2_44pctmoe,DP05.2_45est,DP05.2_45moe,DP05.2_45pct,DP05.2_45pctmoe,DP05.2_46est,DP05.2_46moe,DP05.2_46pct,DP05.2_46pctmoe,DP05.2_47est,DP05.2_47moe,DP05.2_47pct,DP05.2_47pctmoe,DP05.2_48est,DP05.2_48moe,DP05.2_48pct,DP05.2_48pctmoe,DP05.2_49est,DP05.2_49moe,DP05.2_49pct,DP05.2_49pctmoe,DP05.2_50est,DP05.2_50moe,DP05.2_50pct,DP05.2_50pctmoe,DP05.2_51est,DP05.2_51moe,DP05.2_51pct,DP05.2_51pctmoe,DP05.2_52est,DP05.2_52moe,DP05.2_52pct,DP05.2_52pctmoe,DP05.2_53est,DP05.2_53moe,DP05.2_53pct,DP05.2_53pctmoe,DP05.2_54est,DP05.2_54moe,DP05.2_54pct,DP05.2_54pctmoe,DP05.2_55est,DP05.2_55moe,DP05.2_55pct,DP05.2_55pctmoe,DP05.2_56est,DP05.2_56moe,DP05.2_56pct,DP05.2_56pctmoe,DP05.2_57est,DP05.2_57moe,DP05.2_57pct,DP05.2_57pctmoe,DP05.2_58est,DP05.2_58moe,DP05.2_58pct,DP05.2_58pctmoe,DP05.2_59est,DP05.2_59moe,DP05.2_59pct,DP05.2_59pctmoe,DP05.2_60est,DP05.2_60moe,DP05.2_60pct,DP05.2_60pctmoe,DP05.2_61est,DP05.2_61moe,DP05.2_61pct,DP05.2_61pctmoe,DP05.2_62est,DP05.2_62moe,DP05.2_62pct,DP05.2_62pctmoe,DP05.2_63est,DP05.2_63moe,DP05.2_64est,DP05.2_64moe,DP05.2_64pct,DP05.2_64pctmoe,DP05.2_65est,DP05.2_65moe,DP05.2_65pct,DP05.2_65pctmoe,DP05.2_66est,DP05.2_66moe,DP05.2_66pct,DP05.2_66pctmoe,DP05.2_67est,DP05.2_67moe,DP05.2_67pct,DP05.2_67pctmoe,DP05.2_68est,DP05.2_68moe,DP05.2_68pct,DP05.2_68pctmoe,DP05.2_69est,DP05.2_69moe,DP05.2_69pct,DP05.2_69pctmoe
97000US3600124,"Canisteo-Greenwood Central School District, NY",3600124,2014-2018,1,6015,307,5950,308,98.9,0.7,65,45,1.1,0.7,5950,308,98.9,0.7,5895,303,98,0.8,42,30,0.7,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,9,14,0.1,0.2,9,14,0.1,0.2,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,4,6,0.1,0.1,65,45,1.1,0.7,4,7,0.1,0.1,58,44,1,0.7,0,17,0,0.5,0,17,0,0.5,6015,307,5960,302,99.1,0.5,49,32,0.8,0.5,58,44,1,0.7,9,14,0.1,0.2,3,6,0,0.1,4,6,0.1,0.1
97000US3606470,"Canton Central School District, NY",3606470,2014-2018,1,11764,309,11524,333,98,1.2,240,137,2,1.2,11524,333,98,1.2,10669,359,90.7,1.7,456,124,3.9,1.1,27,25,0.2,0.2,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,226,115,1.9,1,76,87,0.6,0.7,46,30,0.4,0.3,0,19,0,0.3,36,45,0.3,0.4,4,9,0,0.1,46,50,0.4,0.4,18,21,0.2,0.2,8,10,0.1,0.1,0,19,0,0.3,0,19,0,0.3,7,9,0.1,0.1,1,4,0,0.1,138,58,1.2,0.5,240,137,2,1.2,81,51,0.7,0.4,21,26,0.2,0.2,59,57,0.5,0.5,5,11,0,0.1,11764,309,10844,353,92.2,1.5,594,143,5,1.2,53,38,0.5,0.3,340,149,2.9,1.3,16,19,0.1,0.2,160,61,1.4,0.5
97000US3606540,"Carle Place Union Free School District, NY",3606540,2014-2018,1,9332,675,8978,660,96.2,1.9,354,184,3.8,1.9,8978,660,96.2,1.9,7306,621,78.3,3.9,268,218,2.9,2.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,1082,342,11.6,3.5,439,310,4.7,3.2,454,217,4.9,2.4,22,26,0.2,0.3,10,18,0.1,0.2,128,142,1.4,1.5,0,17,0,0.3,29,29,0.3,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,322,142,3.5,1.5,354,184,3.8,1.9,8,13,0.1,0.1,0,17,0,0.3,168,109,1.8,1.1,0,17,0,0.3,9332,675,7624,669,81.7,4.2,276,218,3,2.3,6,10,0.1,0.1,1286,354,13.8,3.6,0,17,0,0.3,494,165,5.3,1.8
97000US3606570,"Carmel Central School District, NY",3606570,2014-2018,1,29440,901,28866,895,98.1,0.6,574,183,1.9,0.6,28866,895,98.1,0.6,25719,997,87.4,2.2,1346,467,4.6,1.6,51,65,0.2,0.2,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,450,222,1.5,0.8,71,80,0.2,0.3,213,162,0.7,0.6,86,98,0.3,0.3,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,80,103,0.3,0.4,19,25,0.1,0.1,19,25,0.1,0.1,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,1281,403,4.4,1.4,574,183,1.9,0.6,90,70,0.3,0.2,81,62,0.3,0.2,149,83,0.5,0.3,18,27,0.1,0.1,29440,901,26179,994,88.9,2.1,1585,471,5.4,1.6,181,97,0.6,0.3,662,245,2.2,0.8,29,34,0.1,0.1,1447,426,4.9,1.4
97000US3606630,"Carthage Central School District, NY",3606630,2014-2018,1,17238,638,16536,673,95.9,1.4,702,240,4.1,1.4,16536,673,95.9,1.4,15172,724,88,2.6,781,262,4.5,1.5,9,16,0.1,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,280,136,1.6,0.8,89,101,0.5,0.6,18,29,0.1,0.2,5,8,0,0.1,9,14,0.1,0.1,92,63,0.5,0.4,0,19,0,0.2,67,62,0.4,0.4,21,27,0.1,0.2,5,9,0,0.1,0,19,0,0.2,16,26,0.1,0.2,0,19,0,0.2,273,129,1.6,0.8,702,240,4.1,1.4,259,150,1.5,0.9,163,98,0.9,0.6,80,63,0.5,0.4,42,39,0.2,0.2,17238,638,15755,672,91.4,1.9,1142,354,6.6,2,239,116,1.4,0.7,428,173,2.5,1,90,63,0.5,0.4,373,164,2.2,1
97000US3606660,"Cassadaga Valley Central School District, NY",3606660,2014-2018,1,6772,484,6672,484,98.5,1,100,67,1.5,1,6672,484,98.5,1,6384,480,94.3,2.4,157,96,2.3,1.4,5,6,0.1,0.1,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,31,26,0.5,0.4,0,17,0,0.5,24,28,0.4,0.4,0,17,0,0.5,0,17,0,0.5,4,5,0.1,0.1,0,17,0,0.5,3,5,0,0.1,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,95,109,1.4,1.6,100,67,1.5,1,27,26,0.4,0.4,57,45,0.8,0.6,3,4,0,0.1,0,17,0,0.5,6772,484,6480,482,95.7,2.3,188,102,2.8,1.5,71,59,1,0.9,43,35,0.6,0.5,4,8,0.1,0.1,95,109,1.4,1.6
97000US3606690,"Cato-Meridian Central School District, NY",3606690,2014-2018,1,6100,441,6035,444,98.9,0.7,65,41,1.1,0.7,6035,444,98.9,0.7,5928,434,97.2,1.5,30,26,0.5,0.4,23,22,0.4,0.4,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,3,6,0,0.1,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,3,6,0,0.1,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,51,78,0.8,1.3,65,41,1.1,0.7,18,24,0.3,0.4,47,35,0.8,0.6,0,17,0,0.5,0,17,0,0.5,6100,441,5993,430,98.2,1.3,48,32,0.8,0.5,70,44,1.1,0.7,3,6,0,0.1,0,17,0,0.5,51,78,0.8,1.3
97000US3606720,"Catskill Central School District, NY",3606720,2014-2018,1,12117,337,11895,393,98.2,1.5,222,179,1.8,1.5,11895,393,98.2,1.5,10361,430,85.5,2.6,1046,213,8.6,1.8,266,150,2.2,1.2,60,94,0.5,0.8,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,126,110,1,0.9,28,42,0.2,0.3,0,19,0,0.3,14,27,0.1,0.2,12,20,0.1,0.2,0,19,0,0.3,0,19,0,0.3,72,108,0.6,0.9,5,8,0,0.1,5,8,0,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,91,93,0.8,0.8,222,179,1.8,1.5,156,152,1.3,1.3,0,19,0,0.3,46,65,0.4,0.5,20,28,0.2,0.2,12117,337,10563,407,87.2,2.5,1222,210,10.1,1.7,286,150,2.4,1.2,172,126,1.4,1,5,8,0,0.1,91,93,0.8,0.8
97000US3606750,"Cattaraugus-Little Valley Central School District, NY",3606750,2014-2018,1,6783,332,6698,339,98.7,0.7,85,50,1.3,0.7,6698,339,98.7,0.7,6412,324,94.5,1.6,98,32,1.4,0.5,75,41,1.1,0.6,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,3,5,0,0.1,3,5,0,0.1,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,110,79,1.6,1.2,85,50,1.3,0.7,47,43,0.7,0.6,33,19,0.5,0.3,0,17,0,0.5,0,17,0,0.5,6783,332,6497,317,95.8,1.4,145,52,2.1,0.8,108,45,1.6,0.6,3,5,0,0.1,0,17,0,0.5,115,79,1.7,1.2
97000US3606780,"Cazenovia Central School District, NY",3606780,2014-2018,1,10378,302,10343,300,99.7,0.2,35,21,0.3,0.2,10343,300,99.7,0.2,9894,345,95.3,1.5,268,113,2.6,1.1,35,26,0.3,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,85,64,0.8,0.6,9,12,0.1,0.1,37,54,0.4,0.5,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,39,39,0.4,0.4,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,61,52,0.6,0.5,35,21,0.3,0.2,9,13,0.1,0.1,12,14,0.1,0.1,11,10,0.1,0.1,0,19,0,0.3,10378,302,9929,347,95.7,1.5,277,113,2.7,1.1,47,29,0.5,0.3,99,66,1,0.6,3,5,0,0.1,61,52,0.6,0.5
97000US3606840,"Center Moriches Union Free School District, NY",3606840,2014-2018,1,7945,780,7797,738,98.1,1.5,148,123,1.9,1.5,7797,738,98.1,1.5,7273,707,91.5,4.2,253,207,3.2,2.6,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,75,75,0.9,0.9,0,17,0,0.4,54,78,0.7,1,16,33,0.2,0.4,0,17,0,0.4,5,7,0.1,0.1,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,196,184,2.5,2.3,148,123,1.9,1.5,93,110,1.2,1.4,0,17,0,0.4,28,58,0.4,0.7,0,17,0,0.4,7945,780,7406,731,93.2,3.3,373,303,4.7,3.7,0,17,0,0.4,103,99,1.3,1.2,0,17,0,0.4,223,183,2.8,2.3
97000US3606870,"Central Islip Union Free School District, NY",3606870,2014-2018,1,34863,1533,33521,1578,96.2,1.2,1342,406,3.8,1.2,33521,1578,96.2,1.2,18118,1534,52,4.2,9019,1112,25.9,3.1,50,42,0.1,0.1,0,25,0,0.1,0,25,0,0.1,0,25,0,0.1,0,25,0,0.1,1273,372,3.7,1,544,319,1.6,0.9,238,168,0.7,0.5,40,37,0.1,0.1,0,25,0,0.1,21,32,0.1,0.1,257,162,0.7,0.5,173,121,0.5,0.3,0,25,0,0.1,0,25,0,0.1,0,25,0,0.1,0,25,0,0.1,0,25,0,0.1,5061,1271,14.5,3.4,1342,406,3.8,1.2,323,212,0.9,0.6,32,31,0.1,0.1,37,58,0.1,0.2,60,80,0.2,0.2,34863,1533,18863,1524,54.1,4.2,9595,1127,27.5,3.1,386,217,1.1,0.6,1652,463,4.7,1.3,45,82,0.1,0.2,5803,1325,16.6,3.5
97000US3606900,"Central Square Central School District, NY",3606900,2014-2018,1,25352,754,24952,744,98.4,0.5,400,137,1.6,0.5,24952,744,98.4,0.5,24573,744,96.9,0.9,85,66,0.3,0.3,20,15,0.1,0.1,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,237,132,0.9,0.5,18,31,0.1,0.1,67,85,0.3,0.3,45,45,0.2,0.2,0,22,0,0.1,16,25,0.1,0.1,38,63,0.1,0.2,53,67,0.2,0.3,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,0,22,0,0.1,37,48,0.1,0.2,400,137,1.6,0.5,102,66,0.4,0.3,164,73,0.6,0.3,72,70,0.3,0.3,0,22,0,0.1,25352,754,24936,760,98.4,0.7,212,116,0.8,0.5,209,80,0.8,0.3,346,166,1.4,0.7,0,22,0,0.1,74,73,0.3,0.3
97000US3601087,"Central Valley School District, NY",3601087,2014-2018,1,14381,269,14117,267,98.2,0.8,264,111,1.8,0.8,14117,267,98.2,0.8,13428,327,93.4,1.7,384,187,2.7,1.3,5,10,0,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,149,103,1,0.7,80,111,0.6,0.8,0,19,0,0.2,62,62,0.4,0.4,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,7,15,0,0.1,76,120,0.5,0.8,0,19,0,0.2,76,120,0.5,0.8,0,19,0,0.2,0,19,0,0.2,75,77,0.5,0.5,264,111,1.8,0.8,140,78,1,0.5,30,22,0.2,0.1,46,38,0.3,0.3,0,19,0,0.2,14381,269,13692,338,95.2,1.6,524,197,3.6,1.4,72,72,0.5,0.5,195,107,1.4,0.7,76,120,0.5,0.8,123,97,0.9,0.7
97000US3606990,"Chappaqua Central School District, NY",3606990,2014-2018,1,16656,457,16395,475,98.4,0.8,261,130,1.6,0.8,16395,475,98.4,0.8,14343,620,86.1,2.8,254,343,1.5,2.1,9,15,0.1,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,1664,256,10,1.5,190,149,1.1,0.9,1045,292,6.3,1.8,85,84,0.5,0.5,10,16,0.1,0.1,209,147,1.3,0.9,0,19,0,0.2,125,69,0.8,0.4,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,125,182,0.8,1.1,261,130,1.6,0.8,75,87,0.5,0.5,0,19,0,0.2,132,98,0.8,0.6,0,19,0,0.2,16656,457,14592,637,87.6,3,371,353,2.2,2.1,47,67,0.3,0.4,1812,263,10.9,1.6,12,19,0.1,0.1,125,182,0.8,1.1
97000US3607050,"Charlotte Valley Central School District, NY",3607050,2014-2018,1,3116,270,3108,272,99.7,0.4,8,12,0.3,0.4,3108,272,99.7,0.4,3041,280,97.6,1.7,32,30,1,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,35,39,1.1,1.3,0,12,0,1,30,38,1,1.2,0,12,0,1,0,12,0,1,0,12,0,1,5,8,0.2,0.3,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,8,12,0.3,0.4,0,12,0,1,8,12,0.3,0.4,0,12,0,1,0,12,0,1,3116,270,3049,278,97.8,1.7,32,30,1,1,8,12,0.3,0.4,35,39,1.1,1.3,0,12,0,1,0,12,0,1
97000US3607080,"Chateaugay Central School District, NY",3607080,2014-2018,1,2813,253,2777,251,98.7,0.9,36,24,1.3,0.9,2777,251,98.7,0.9,2703,246,96.1,1.6,42,31,1.5,1.1,5,6,0.2,0.2,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,14,18,0.5,0.6,7,11,0.2,0.4,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,7,15,0.2,0.5,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,13,13,0.5,0.5,36,24,1.3,0.9,5,10,0.2,0.3,12,11,0.4,0.4,9,11,0.3,0.4,0,12,0,1.1,2813,253,2739,248,97.4,1.3,47,29,1.7,1,17,13,0.6,0.5,23,22,0.8,0.8,0,12,0,1.1,23,23,0.8,0.8
97000US3607110,"Chatham Central School District, NY",3607110,2014-2018,1,9443,419,9244,428,97.9,1.5,199,143,2.1,1.5,9244,428,97.9,1.5,8790,448,93.1,2.3,347,171,3.7,1.8,2,3,0,0.1,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,51,37,0.5,0.4,18,24,0.2,0.3,4,7,0,0.1,0,17,0,0.3,0,17,0,0.3,14,23,0.1,0.2,2,4,0,0.1,13,14,0.1,0.1,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,54,60,0.6,0.6,199,143,2.1,1.5,53,53,0.6,0.6,17,20,0.2,0.2,122,132,1.3,1.4,0,17,0,0.3,9443,419,8989,446,95.2,1.9,400,188,4.2,2,19,20,0.2,0.2,173,133,1.8,1.4,7,12,0.1,0.1,54,60,0.6,0.6
97000US3600018,"Chautauqua Lake Central School District, NY",3600018,2014-2018,1,5616,266,5552,268,98.9,0.8,64,43,1.1,0.8,5552,268,98.9,0.8,5302,283,94.4,1.6,136,52,2.4,0.9,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,37,30,0.7,0.5,0,17,0,0.6,5,11,0.1,0.2,16,21,0.3,0.4,0,17,0,0.6,16,18,0.3,0.3,0,17,0,0.6,0,17,0,0.6,6,11,0.1,0.2,0,17,0,0.6,0,17,0,0.6,6,11,0.1,0.2,0,17,0,0.6,71,36,1.3,0.6,64,43,1.1,0.8,13,19,0.2,0.3,21,20,0.4,0.4,22,31,0.4,0.6,2,5,0,0.1,5616,266,5364,279,95.5,1.3,151,53,2.7,1,23,21,0.4,0.4,59,54,1.1,1,6,11,0.1,0.2,77,38,1.4,0.7
97000US3607170,"Chazy Union Free School District, NY",3607170,2014-2018,1,3129,340,3107,342,99.3,0.9,22,27,0.7,0.9,3107,342,99.3,0.9,3017,345,96.4,3,18,35,0.6,1.1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,11,16,0.4,0.5,0,12,0,1,7,14,0.2,0.4,4,9,0.1,0.3,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,0,12,0,1,61,87,1.9,2.8,22,27,0.7,0.9,18,26,0.6,0.8,0,12,0,1,0,12,0,1,0,12,0,1,3129,340,3035,344,97,2.9,40,43,1.3,1.4,0,12,0,1,11,16,0.4,0.5,0,12,0,1,65,88,2.1,2.8
97000US3607230,"Cheektowaga Central School District, NY",3607230,2014-2018,1,20021,764,19572,768,97.8,0.9,449,186,2.2,0.9,19572,768,97.8,0.9,15327,719,76.6,2.5,3790,519,18.9,2.4,63,44,0.3,0.2,19,31,0.1,0.2,0,22,0,0.2,0,22,0,0.2,0,22,0,0.2,272,118,1.4,0.6,43,44,0.2,0.2,41,38,0.2,0.2,51,52,0.3,0.3,5,7,0,0.1,7,12,0,0.1,88,71,0.4,0.4,37,48,0.2,0.2,10,14,0,0.1,10,14,0,0.1,0,22,0,0.2,0,22,0,0.2,0,22,0,0.2,110,86,0.5,0.4,449,186,2.2,0.9,293,169,1.5,0.8,30,24,0.1,0.1,58,70,0.3,0.3,0,22,0,0.2,20021,764,15735,744,78.6,2.6,4117,514,20.6,2.3,123,66,0.6,0.3,357,160,1.8,0.8,21,27,0.1,0.1,133,91,0.7,0.5
97000US3618600,"Cheektowaga-Maryvale Union Free School District, NY",3618600,2014-2018,1,18264,761,17798,741,97.4,0.9,466,176,2.6,0.9,17798,741,97.4,0.9,15495,720,84.8,2.4,1727,393,9.5,2.1,14,20,0.1,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,447,150,2.4,0.8,46,58,0.3,0.3,157,137,0.9,0.8,0,19,0,0.2,0,19,0,0.2,9,14,0,0.1,89,87,0.5,0.5,146,87,0.8,0.5,7,11,0,0.1,7,11,0,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,108,132,0.6,0.7,466,176,2.6,0.9,300,132,1.6,0.7,48,39,0.3,0.2,28,29,0.2,0.2,8,14,0,0.1,18264,761,15892,726,87,2.2,2102,433,11.5,2.2,76,57,0.4,0.3,475,154,2.6,0.9,7,11,0,0.1,184,172,1,0.9
97000US3627000,"Cheektowaga-Sloan Union Free School District, NY",3627000,2014-2018,1,10977,478,10710,474,97.6,1,267,109,2.4,1,10710,474,97.6,1,10169,495,92.6,2.3,328,167,3,1.5,39,26,0.4,0.2,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,123,155,1.1,1.4,8,12,0.1,0.1,6,12,0.1,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,103,161,0.9,1.5,6,9,0.1,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,51,96,0.5,0.9,267,109,2.4,1,181,90,1.6,0.8,41,44,0.4,0.4,0,19,0,0.3,0,19,0,0.3,10977,478,10435,497,95.1,2.1,510,202,4.6,1.8,80,60,0.7,0.5,123,155,1.1,1.4,0,19,0,0.3,96,113,0.9,1
97000US3607260,"Chenango Forks Central School District, NY",3607260,2014-2018,1,9110,446,9032,448,99.1,0.5,78,43,0.9,0.5,9032,448,99.1,0.5,8830,443,96.9,1.4,51,50,0.6,0.5,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,114,109,1.3,1.2,12,14,0.1,0.2,102,109,1.1,1.2,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,37,41,0.4,0.4,78,43,0.9,0.5,14,19,0.2,0.2,0,17,0,0.4,42,35,0.5,0.4,0,17,0,0.4,9110,446,8901,441,97.7,1.3,65,53,0.7,0.6,0,17,0,0.4,163,116,1.8,1.3,7,11,0.1,0.1,52,46,0.6,0.5
97000US3607290,"Chenango Valley Central School District, NY",3607290,2014-2018,1,12931,538,12651,527,97.8,1,280,136,2.2,1,12651,527,97.8,1,12218,516,94.5,1.5,314,112,2.4,0.8,5,10,0,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,5,10,0,0.1,93,65,0.7,0.5,46,44,0.4,0.3,27,39,0.2,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,20,21,0.2,0.2,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,21,23,0.2,0.2,280,136,2.2,1,174,95,1.3,0.7,34,31,0.3,0.2,17,17,0.1,0.1,0,19,0,0.3,12931,538,12498,524,96.7,1,488,153,3.8,1.1,39,35,0.3,0.3,110,73,0.9,0.6,0,19,0,0.3,76,79,0.6,0.6
97000US3600006,"Cherry Valley-Springfield Central School District, NY",3600006,2014-2018,1,3989,342,3905,311,97.9,1.7,84,72,2.1,1.7,3905,311,97.9,1.7,3888,312,97.5,1.8,7,8,0.2,0.2,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,10,10,0.3,0.3,2,4,0.1,0.1,2,3,0.1,0.1,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,6,9,0.2,0.2,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,84,72,2.1,1.7,5,8,0.1,0.2,13,20,0.3,0.5,14,15,0.4,0.4,0,12,0,0.8,3989,342,3952,330,99.1,0.8,64,70,1.6,1.7,13,20,0.3,0.5,75,70,1.9,1.7,1,2,0,0.1,0,12,0,0.8
97000US3607380,"Chester Union Free School District, NY",3607380,2014-2018,1,6446,453,6276,463,97.4,1.6,170,101,2.6,1.6,6276,463,97.4,1.6,4634,478,71.9,6.8,798,244,12.4,3.5,30,38,0.5,0.6,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,347,215,5.4,3.4,264,212,4.1,3.3,0,17,0,0.5,39,36,0.6,0.6,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,44,55,0.7,0.9,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,467,341,7.2,5,170,101,2.6,1.6,10,16,0.2,0.2,0,17,0,0.5,94,68,1.5,1.1,12,19,0.2,0.3,6446,453,4738,474,73.5,6.8,874,256,13.6,3.7,42,47,0.7,0.7,450,234,7,3.7,7,12,0.1,0.2,505,341,7.8,5
97000US3607470,"Chittenango Central School District, NY",3607470,2014-2018,1,13746,412,13582,432,98.8,0.7,164,91,1.2,0.7,13582,432,98.8,0.7,13372,473,97.3,1.3,45,59,0.3,0.4,52,49,0.4,0.4,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,49,38,0.4,0.3,11,14,0.1,0.1,14,18,0.1,0.1,4,7,0,0.1,0,19,0,0.2,20,27,0.1,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,64,97,0.5,0.7,164,91,1.2,0.7,48,48,0.3,0.4,40,43,0.3,0.3,60,76,0.4,0.6,0,19,0,0.2,13746,412,13536,446,98.5,1,93,85,0.7,0.6,92,60,0.7,0.4,109,92,0.8,0.7,0,19,0,0.2,80,123,0.6,0.9
